nose_x,nose_y,nose_z,nose_visibility,left_shoulder_x,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_z,left_hip_y,left_hip_z,left_hip_visibility,right_hip_z,left_knee_x,left_knee_z,left_knee_visibility,right_knee_x,right_knee_z,right_knee_visibility,left_ankle_z,left_ankle_visibility,right_ankle_z,right_ankle_visibility,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,trunk_lateral_inclination,center_mass_x,left_knee_angle,right_knee_angle,person_height,center_mass_velocity_x,center_mass_velocity_y,center_mass_acceleration_x,center_mass_acceleration_y,body_orientation,torso_leg_ratio,activity
1.6410295324766306,-1.200665746902724,-0.07082456402655166,0.2549238098288763,0.4262192941200504,1.3214669867972184,-0.4612976093982427,0.9599297167667294,-0.8999269954158724,-0.5243521490712773,1.7856199036280418,0.20200500869067708,-1.7852155841645903,1.450287306683754,1.6133145429276134,0.05494673831852576,1.547644869346908,-0.2717902876034197,0.8005118620057152,0.5498970739464498,0.46728506992768487,-0.602084048653992,0.9303853592632803,-0.6408883879454058,1.2665528054942545,-1.836239353548158,1.2430612974622433,-0.2747077605103274,-1.1166079059345242,0.9907312141889196,-1.003267462632326,2.3805393783096145,1.3214561071130577,1.3592530174157997,0.23540226358622493,-0.04166428321783414,0.14797876371527235,-0.22733254926121096,0.062132457295119,1.121467077975199,-0.033059054075529996,0
1.6694469947672554,-1.173640291163037,-0.1320646735098088,0.25481387879567463,0.46973863887249945,1.2968706075452694,-0.5055939040064241,0.975265156462089,-1.0059318259184609,-0.524210938434768,1.8139758249166298,0.20125717845126237,-1.8136893942126937,1.4911787610528224,1.5970335627003394,0.04807315533623534,1.550592173022072,-0.3825693721739436,0.8005193019168637,0.515630909383655,0.46738452170196626,-0.7204397838854837,0.9328953507294203,-0.6549992481418716,1.1758200920548263,-1.8342316570230852,1.2506927489754858,-0.2687646886620804,-1.265564375098881,0.9917133201419699,-1.004324911817472,2.3961697105965927,1.3094714655011492,1.3775636771479995,0.24031035965601755,0.15721352328517169,-0.0011838365686004878,0.17140724558114045,-0.16999944648365772,1.111528995129729,-0.03521688196943164,0
1.684816633307948,-1.1562751600195498,-0.14762957128154622,0.2548383079141639,0.5384722794993505,1.2955134014445553,-0.5686651186237578,0.9972559128243031,-1.0024654776491866,-0.5172530329310526,1.827731579240103,0.20014913678762541,-1.827549747332159,1.5374821831624508,1.5988769895491344,0.04405037567709663,1.57730480104725,-0.3881126777411859,0.8006621002114965,0.5194336176313142,0.4637680738489565,-0.7197174075334188,0.9350522699185169,-0.6755725525542974,1.177538823224875,-1.8354489340197622,1.2664404265905662,-0.2575784388473311,-1.2052345829576467,0.9923578523506985,-1.005997340197313,2.4190233783773034,1.2924140517379867,1.3806440792174572,0.24647862082606065,0.28490958541005623,0.1012429116020178,0.13405774519431202,0.12916908766730012,1.1058402203383346,-0.037917303617980166,0
1.6993132580002903,-1.147299143333154,-0.1419072919667093,0.25488716615111967,0.5562699769642517,1.3102539010675975,-0.620947012542512,1.0175270584639253,-0.9602688212086348,-0.5057433716144506,1.8260741420789441,0.19927825295608334,-1.8258930991203628,1.5505773503883227,1.5886260449582221,0.039468604594831334,1.6018814868015492,-0.37977635969881024,0.8010436956542963,0.5111060981082682,0.46083327149025916,-0.7215121934054342,0.9374122110721841,-0.6750636376229868,1.2044964958620294,-1.8378074852062112,1.2807727623139962,-0.24511249376171645,-1.1736969376254844,0.9930017803104815,-1.0066253988220013,2.4332273139714817,1.287639140132913,1.384981147292918,0.24677631972021719,0.20096089480455434,0.1961387397911661,-0.1084507328282529,0.13697002092473085,1.1014453819181769,-0.03823557127021133,0
1.7069607444415953,-1.1231245687597278,-0.11739789389575864,0.2547650205587189,0.554083731998939,1.3069430195546106,-0.6387581533244823,1.0162896055576605,-0.9598094199702253,-0.493288593474339,1.8232407326873152,0.19891916020088354,-1.8229424816364495,1.5500389385033269,1.609716339420054,0.030486364099259897,1.598894134208806,-0.31589574698479744,0.8007175395494127,0.5537010549961553,0.45594691764800427,-0.6249801447786999,0.9380640867092255,-0.6652877368494404,1.2341573369353398,-1.8468008205231374,1.2752293399050316,-0.23851472413109936,-1.1116715976842606,0.9935991811014468,-1.0065352832192762,2.432484752472668,1.2745829786752727,1.3440200128004995,0.24751000387017194,-0.01422112112307425,0.28473938319396175,-0.2672612028794052,0.1255194566940155,1.06509940784423,-0.039962170059460185,0
1.7085717996025311,-1.1106698433682827,-0.0687047157362035,0.2546673040847164,0.5537973814355476,1.3497284301283907,-0.6551173669591265,1.0193377149443876,-0.8651527908909343,-0.46033321312461833,1.811053843295337,0.19824124677517324,-1.8107310294886372,1.5226046869379724,1.49660217666634,-0.007309872736320392,1.5812918932862237,-0.37456332064209713,0.7977679747745678,0.4381696617680379,0.41879203811520405,-0.7017677812102584,0.9312783099700732,-0.59461263488903,1.2622598001527003,-1.8441727082052681,1.2719498648015675,-0.22479964494657745,-1.1075688624795628,0.9940485409007195,-1.0070906758309566,2.4172942149573946,1.2581476435937131,1.3217050149395855,0.21674752669717032,-0.1832935423721306,0.4645812568061869,-0.1763253334635965,0.2172889612946125,1.0901477549007712,-0.04301456544142912,0
1.7122935954823402,-1.0963637786610494,-0.060485315458843385,0.25450851481455894,0.5586154375955165,1.3501276895052967,-0.6799878776645758,1.021583082860315,-0.8349483783493004,-0.4457737998358584,1.7967845143530317,0.1972959714538474,-1.7964195347571696,1.5327354944751899,1.4274674560381335,-0.03787389336123122,1.5601430982180362,-0.4442508090864513,0.7950147276552003,0.3488422928063689,0.38320671991768646,-0.7942288490261169,0.9226709570312286,-0.572131001512043,1.2673642342547045,-1.8426896146528433,1.269436033687513,-0.2166475599365137,-1.1049941163988921,0.9945633610024419,-1.0073558644061045,2.4156733689441667,1.2498468463930732,1.3317735533224755,0.19000042179649082,-0.023059669973127327,0.2285048779656716,0.16021003816073495,-0.30629213807234557,1.1040358798072458,-0.0440128449005565,0
1.7156592936082167,-1.0783742065050834,-0.025196708417635067,0.2542642236296436,0.5572906206736015,1.3440535381149006,-0.6762954767294471,1.0208136820895801,-0.8288989400630319,-0.4427514944381206,1.7740569884568356,0.1968714365610163,-1.773532205525074,1.5254731226701046,1.451930765954714,-0.06648038530932186,1.5307279099028992,-0.4381040407707454,0.7918743651589558,0.395983698604433,0.3553454895226939,-0.7666367094498064,0.9163035482382369,-0.5727929582230178,1.2640867023045668,-1.8384313315134964,1.2565400300956522,-0.20865688956707373,-1.0701955214499177,0.9949422250913847,-1.0075677058973775,2.4027209561573035,1.2494830008800728,1.303725848880378,0.18479353653671757,-0.15317956669169552,0.08779863008382917,-0.13359169539976398,-0.17939352744939632,1.096174679331792,-0.04509217841789996,0
1.717023377746264,-1.0643766026858967,-0.019497211615094025,0.25387335773381553,0.551103785057089,1.34244233793063,-0.7129566372006062,1.0202289375038218,-0.8399061685712762,-0.4378811196960962,1.7712192496690506,0.19614709837100733,-1.7706496916870604,1.5027051074413793,1.4527282862624222,-0.08605037859813798,1.494663117976408,-0.43672063070016404,0.7910370151590024,0.4462784714727557,0.33754340525578425,-0.7293893967609908,0.9147723431763701,-0.5568333533282067,1.2706871817508933,-1.837017379739001,1.2414890285388207,-0.19755543624353217,-1.0704768010244063,0.995071735782077,-1.008157022162864,2.3719418472829283,1.2142856173498353,1.2583484272655168,0.18912214458768986,-0.45597829748766966,0.09860489459814974,-0.386917111124949,0.009175236904702923,1.10000467169497,-0.048250070427519,0
1.7149557133685924,-1.0458020224594118,-0.02151833568549274,0.25355577919347794,0.530738437934557,1.3431130189561398,-0.7551876906077833,1.0149418718742569,-0.8214780609007152,-0.44017151644263136,1.7697268707362828,0.19568844407308486,-1.769211767883,1.4288359251163256,1.436725849903267,-0.08571397798317874,1.4495368876243626,-0.4321139951479744,0.790986375763763,0.3932259608369687,0.3394945233982774,-0.7473220636499213,0.9151169832312438,-0.5622387889859517,1.316615311858285,-1.8414680374337797,1.2268258466528652,-0.1936444671109782,-1.0241647920570547,0.9953291458329376,-1.0108449801935608,2.2321614965334935,1.2289201989982552,1.257290439930114,0.18451635716602205,-1.6829329866080431,-0.03581300897223022,-1.2712609142045073,-0.17840738148370158,1.1029183904520912,-0.054768711438482734,0
1.7119087801676067,-1.0360399872763835,-0.03286517309890273,0.25343363360103166,0.5132199619733778,1.3268610628238238,-0.7607826167705037,1.0019389988488414,-0.8335355740615109,-0.44172403789135084,1.7701065948573358,0.1954076581492354,-1.7696569639386115,1.3790668632871848,1.4493451630289962,-0.09561940128361075,1.4060229970281817,-0.42021216722369736,0.7902570244740352,0.4107770525238111,0.3322635777270477,-0.7332573420916552,0.9141016571975638,-0.5658260883012841,1.2980571403587473,-1.836935917099177,1.221247440510703,-0.19298847801148314,-1.0298404572423692,0.9955656085870153,-1.0124752091478548,2.131957455121531,1.222057881506492,1.253065677095556,0.19055210024923605,-1.3202954882502163,-0.02931687491942527,0.4049705423633346,0.0014075389973767394,1.1029703185008475,-0.056273826838201785,0
1.7109783311976545,-1.0397205099900624,-0.04283796710562116,0.2533725608048313,0.4993990916274449,1.3233441108071238,-0.7541488117005882,0.9799700421751313,-0.8586027452298419,-0.44259874828482615,1.784656973766672,0.19551393170606984,-1.7843732970095991,1.3542782563291367,1.5095180951007736,-0.09641236449558388,1.372536168759182,-0.4149299615844631,0.7904567020893872,0.4501779126759507,0.334212745834751,-0.7265084905024791,0.9146426166814365,-0.5791648017054166,1.2783429219903697,-1.8316168560677726,1.1948007377485697,-0.19375896389606068,-1.1071618853823304,0.9959378259375556,-1.012901523949602,2.0766098703654943,1.2180934440044127,1.2651475016209228,0.1974452312108612,-0.7087445764436798,-0.029735548219602365,0.6649957173901027,-0.008183852654837544,1.1041003043945268,-0.057043791113703377,0
1.7067324398332273,-1.049037245662584,-0.040942218495971974,0.25320155697540647,0.49913531641967346,1.330749731725654,-0.785252595849045,0.9682597624445499,-0.8437546958920171,-0.44379525981896606,1.7831674810980087,0.19517944966929404,-1.7828661885493833,1.3449906513129612,1.482215824986403,-0.09295942789231239,1.377622381291712,-0.4173128562195301,0.790828217652565,0.4047399402834821,0.3382985020605137,-0.7506371314247061,0.9154285430299097,-0.5972135289204992,1.277182385619126,-1.836438105961512,1.186060801660581,-0.2017276818743758,-1.0424473940833836,0.9963223296833258,-1.0124772904227646,2.083332074724702,1.2247025905136506,1.2779157846105957,0.18850327348661214,0.08010680578320635,-0.015482731610513287,0.8403729542433155,0.011166580999113798,1.1119351855622281,-0.05649608952389728,0
1.6907166561745124,-1.0515439639176563,-0.03403560675733736,0.2531282696199159,0.4888219434311334,1.3305642825061577,-0.789858709557998,0.9530897439148984,-0.8171608530971047,-0.44722488829215573,1.7590985639599361,0.19509554949284397,-1.7587165996792415,1.3232808939271583,1.448359240354809,-0.09326274426111118,1.3744718664421658,-0.4131675076628445,0.7906774994525155,0.36912036287788536,0.3369744284382177,-0.7471518960309765,0.9143243543472002,-0.6087149247458347,1.2913314103018947,-1.8380676003435126,1.1782054542548737,-0.20366035317144462,-0.9710564480668579,0.9967098546738231,-1.0122738278429744,2.0645696728469454,1.2348841878037229,1.2735537748800072,0.18271041411230188,-0.23991532582455347,-0.03682732246128756,-0.3508066130405485,-0.03604398282213877,1.112229898024776,-0.05571046440338516,0
1.6905084538587052,-1.0504818574285586,-0.019563338215249606,0.2528473347572895,0.47033035082506774,1.3095746975268678,-0.7923620322258352,0.9349075213678207,-0.8225270873506275,-0.4471166931002388,1.7427042230717835,0.19511232952813481,-1.7422738932351762,1.3289682562525724,1.4533990450834493,-0.10285823434351231,1.3409702052407293,-0.3715726893597603,0.7890971183262052,0.3707395792147363,0.325823479498361,-0.6796597493870964,0.9108429276448315,-0.6035735371719373,1.3025495056331073,-1.8408568502081277,1.1740543844271727,-0.20326176661886428,-0.9610096572312772,0.9960568629798556,-1.0128012516807763,2.0033011715353424,1.233981915489662,1.2475218585317442,0.18817859218830857,-0.8220351389913509,-0.004108837269978473,-0.6727210125986011,0.038600180910974474,1.1103029747126503,-0.05665473102932798,0
1.6888227330396868,-1.0449468958665364,-0.019971345786087634,0.2528351201980449,0.466702847629905,1.2847157127146052,-0.7638742202653404,0.9279662440811763,-0.8428481608909241,-0.44652002843893235,1.7386021202153712,0.1955530851217471,-1.7382599219996546,1.325887859519738,1.4574295632560426,-0.10114102963080147,1.3067239308309726,-0.36107556257993617,0.7885840044540646,0.3777707498533991,0.32939572656280125,-0.6610652346057305,0.910620014284371,-0.601774173954497,1.3015450282693166,-1.8318996802446454,1.1708848581994722,-0.20046778679942695,-0.975805122537707,0.9960202052104838,-1.013022779311415,1.981376684399896,1.2391251515562152,1.256376583799394,0.18966481880124755,-0.2983455942821129,0.004400123494385674,0.6003753982697353,0.0044755390090181965,1.0994607228921205,-0.055718108851036,0
1.6889634490876115,-1.032044689812045,-0.02185663450015431,0.25295726579049116,0.4704598620757303,1.2942382000884112,-0.7351235594247176,0.9252464123566294,-0.8197686353408814,-0.4102372481613259,1.7367550915809464,0.19563474796015748,-1.7364187813714511,1.3170984402132424,1.460232400572662,-0.09754834517174832,1.31355301292481,-0.36143760886095017,0.7887844020608172,0.3884134962990681,0.3291305218313841,-0.6660963104862095,0.9110636788970435,-0.5782791999404255,1.2870490756617052,-1.8177488079799031,1.1714026174507963,-0.19326654163239773,-0.9805542532609081,0.9961507229827513,-1.0130865653528065,1.9821231609856982,1.2308977485275927,1.222540081641066,0.19413621694947275,0.00952180005675994,0.7399193355306966,0.4630689409756485,1.36714284798918,1.1402679856235334,-0.05468875307485626,0
1.700862570405504,-1.0230233281123344,-0.08036284250787339,0.25305498226444817,0.47518999316644206,1.2986872288140363,-0.7308428776626362,0.9399137557160676,-0.9141569527074966,-0.3770479752643731,1.7595545936882122,0.1953248766418057,-1.7593226860940834,1.3095916170350843,1.5370235149964144,-0.1106870256809466,1.364320207482517,-0.358123514017101,0.7887404825853257,0.5259019976317398,0.3252781197688046,-0.6343218788828128,0.9110457333985781,-0.5179170733723303,1.1823220952419162,-1.8248879502158375,1.2096148494548917,-0.15518516917739222,-1.0923063088286353,0.9958788109571935,-1.0135507186819466,1.9835652180264522,1.209746750875806,1.1838804969471055,0.23006369367275942,0.01212431852452596,0.44441655353934667,-0.0020649317538866535,-0.34993224244075855,1.1616421053646686,-0.05526191470913997,0
1.7394604080000815,-0.997842151642059,-0.10363811618632907,0.25305498226444817,0.4836771387029792,1.28018220611369,-0.733283617263823,0.9674211156044492,-0.9800661679006236,-0.3651747462808149,1.7689217834430468,0.19469954066000553,-1.768584601768235,1.3114420210996096,1.5800110692013023,-0.12536425597358938,1.4557652359545155,-0.3316363202389899,0.7888122417283419,0.5711028045762061,0.32067192092468894,-0.5996105510014201,0.9120422490904927,-0.5155749219763471,1.1201733604189117,-1.8352983296020104,1.2760039797115494,-0.13626349934490942,-1.0980839464144327,0.9949293344472102,-1.0134562626465822,2.0234951902218836,1.2341245357467292,1.175187883656351,0.2429226577810099,0.5615246006007755,0.24243581507810708,0.6637938459974034,-0.30998802719937885,1.140665414825309,-0.05608087184004376,0
1.770819984394768,-0.9916744262486584,-0.17184193697520206,0.2531404841791606,0.5238398845277064,1.2401987636858007,-0.7374391328924635,0.9857469596287306,-1.0563632613531573,-0.3714373385658878,1.7774465448628165,0.19455746969455184,-1.7773020486119273,1.3753939040487373,1.5714090181449847,-0.1024225809900718,1.4801120112560464,-0.38013969991248986,0.7896279919862506,0.5467598290354467,0.33440839932533084,-0.6422264084253528,0.9120699240760781,-0.5182774357495133,1.0227805677621216,-1.8374423286816162,1.3011792736557595,-0.13972810319125836,-1.108137923224544,0.9945422122893429,-1.0145569414533224,2.039522251323694,1.250621366696437,1.1677994650825763,0.25594497084324386,0.25031897588312946,-0.10489659106891974,-0.42835087290190893,-0.5897686468259095,1.127006583144275,-0.05530504059220485,0
1.7987334534933352,-0.9897085190258105,-0.14602763110877312,0.2530794113829147,0.5284904077854421,1.229069693231481,-0.7592055234897136,0.9873037138548504,-1.0621525662439013,-0.37403521650121624,1.7786423601589978,0.19411279875937193,-1.778525572049266,1.3799224430929393,1.565889342481143,-0.10706416838939514,1.499461571619667,-0.37864675648120943,0.7890625587389328,0.5336966373646415,0.3301152894002493,-0.6452224477444082,0.911911873963084,-0.5226687145473492,1.0640390135165372,-1.8511172532989186,1.3333023370130082,-0.1410486901710818,-1.0223762828405167,0.9928358132667343,-1.0146516104267165,2.0422497619256634,1.2657552054150496,1.1853046175052881,0.24464411167596178,0.02766264724560968,-0.040672904001450856,-0.22433220502975978,0.07041005772841304,1.1261580108106994,-0.05109008022228669,0
1.7966485585791832,-0.9904294473387726,-0.14526534830741739,0.25304276770520356,0.5167999381040773,1.2317836517290721,-0.7541488117005882,0.9870998226506057,-1.039056212233568,-0.38305718395661115,1.774625943268143,0.194338210566765,-1.7746996965976618,1.3760576359414474,1.496710711011146,-0.1019165243608019,1.5090747951318653,-0.40408908002631627,0.7887971219089102,0.46903574779722323,0.3395172738041588,-0.6735373458572171,0.9120826805147471,-0.5232359894106383,1.0906718641482904,-1.8521303422078763,1.3369516401531325,-0.14661211478458164,-1.0188561818882467,0.9920579434573241,-1.0142657418504715,2.0430549648162923,1.2619983608959184,1.181249413852294,0.23672970379571856,0.006854181699216429,-0.24049216846957322,-0.027888791298386697,-0.2838498868895554,1.1276258866502804,-0.05072566033647841,0
1.80377338541391,-0.9897503053165614,-0.1539347390241868,0.2527984765203337,0.5065198340606616,1.1851853786029591,-0.7476276561507509,0.9841453236909847,-1.0979433985008078,-0.39911621442745476,1.7807850504724736,0.19455467302200458,-1.7811313472626655,1.3689855648888174,1.4865101396123264,-0.0923350619987728,1.5114391645622687,-0.41779082710441207,0.7890174392777726,0.46038175454924474,0.35351505686663814,-0.6760160985457475,0.9134017827573966,-0.5246084680906683,1.0033526365035168,-1.8559659473085655,1.3676163816036595,-0.16297568539245869,-1.0193521281939553,0.9905348332815727,-1.014720239631878,2.0071001109431568,1.251582283515466,1.1617472055875004,0.23491433317564958,-0.4270794477024887,-0.3155707011806113,-0.44366618178641937,-0.10112696286427234,1.1356088245901372,-0.05047205193609627,0
1.8080006103638164,-0.9784952138216867,-0.152537411603356,0.2523465378282597,0.4921868595951363,1.186360587191803,-0.7669032406934798,0.9800726289445626,-1.0703953662798658,-0.4202552478246618,1.7856085389631362,0.19401379655116102,-1.7860149912462382,1.3330574016894794,1.3956098917664372,-0.0963419612197545,1.5253124062702752,-0.506866779064608,0.7887935219519026,0.33135059854836385,0.35866163201806955,-0.8211327699840917,0.9149388255115354,-0.5263592660500285,1.0216055055733197,-1.8593441102132102,1.3833240778093712,-0.18375642144588586,-1.0200286363676345,0.9894141529036461,-1.0156168588794454,1.9477017161830474,1.2656228825493445,1.215036032880879,0.19840704179530427,-0.7635631838848319,-0.3486073604904004,-0.3744537693392502,-0.05231904563434538,1.1423594865721405,-0.0493913147558991,0
